
--- Bentley Basher ---

Start warm up ...
warmup length: 10010 reps: 25
  End warm up (6000 iterations per sort).


-----


Starting benchmarks ...
Timings are given in milli-seconds (rms = mean + 1 stddev)



                                    DPQ_11         DPQ_18_2         DPQ_18_11         RADIX         MARLIN         MERGE_TD         MERGE_BU        [DPQ_11 % DPQ_18_11]

100 1  STAGGER IDENT_____  	  0.034705	  0.034479	  0.035887	  0.003858	  0.006122	  0.003412	  0.003767	     96.71 % 
100 1  SAWTOTH IDENT_____  	  0.013451	  0.015181	  0.015168	  0.000251	  0.000422	  0.000323	  0.000276	     88.68 % 
100 1  _RANDOM IDENT_____  	  0.000209	  0.000197	  0.000222	  0.000230	  0.000438	  0.000320	  0.000227	     94.04 % 
100 1  PLATEAU IDENT_____  	  0.000206	  0.000192	  0.000200	  0.000219	  0.000417	  0.000298	  0.000234	    102.64 % ..
100 1  SHUFFLE IDENT_____  	  0.000474	  0.001157	  0.001161	  0.000231	  0.000375	  0.000311	  0.000238	     40.86 % 
100 1  STAGGER REVERSE___  	  0.001050	  0.001253	  0.001625	  0.000684	  0.001591	  0.001969	  0.002642	     64.64 % 
100 1  SAWTOTH REVERSE___  	  0.000191	  0.000191	  0.000198	  0.000239	  0.000416	  0.000307	  0.000228	     96.78 % 
100 1  _RANDOM REVERSE___  	  0.000194	  0.000207	  0.000195	  0.000224	  0.000422	  0.000314	  0.000232	     99.56 % 
100 1  PLATEAU REVERSE___  	  0.000186	  0.000201	  0.000203	  0.000219	  0.000449	  0.000774	  0.000530	     91.52 % 
100 1  SHUFFLE REVERSE___  	  0.000678	  0.001380	  0.001434	  0.000318	  0.001329	  0.001899	  0.002614	     47.28 % 
100 1  STAGGER REVERSE_FR  	  0.001187	  0.001410	  0.001368	  0.000640	  0.001120	  0.001294	  0.001755	     86.78 % 
100 1  SAWTOTH REVERSE_FR  	  0.000203	  0.000215	  0.000196	  0.000220	  0.000425	  0.000311	  0.000247	    103.37 % ..
100 1  _RANDOM REVERSE_FR  	  0.000190	  0.000206	  0.000215	  0.000226	  0.000423	  0.000307	  0.000235	     88.38 % 
100 1  PLATEAU REVERSE_FR  	  0.000180	  0.000196	  0.000189	  0.000250	  0.000434	  0.000543	  0.000499	     95.29 % 
100 1  SHUFFLE REVERSE_FR  	  0.000780	  0.000812	  0.000950	  0.000591	  0.000859	  0.001024	  0.001453	     82.15 % 
100 1  STAGGER REVERSE_BA  	  0.001107	  0.001266	  0.001395	  0.000646	  0.001165	  0.001295	  0.001657	     79.39 % 
100 1  SAWTOTH REVERSE_BA  	  0.000215	  0.000193	  0.000195	  0.000226	  0.000432	  0.000307	  0.000233	    110.04 % .!!.
100 1  _RANDOM REVERSE_BA  	  0.000194	  0.000191	  0.000197	  0.000226	  0.000430	  0.000304	  0.000236	     98.51 % 
100 1  PLATEAU REVERSE_BA  	  0.000184	  0.000194	  0.000192	  0.000214	  0.000406	  0.000306	  0.000232	     95.89 % 
100 1  SHUFFLE REVERSE_BA  	  0.000531	  0.001426	  0.001528	  0.000636	  0.000858	  0.001060	  0.001422	     34.72 % 
100 1  STAGGER SORT______  	  0.000439	  0.001095	  0.001139	  0.000241	  0.000381	  0.000319	  0.000234	     38.55 % 
100 1  SAWTOTH SORT______  	  0.000192	  0.000186	  0.000205	  0.000226	  0.000434	  0.000297	  0.000221	     93.73 % 
100 1  _RANDOM SORT______  	  0.000194	  0.000197	  0.000190	  0.000235	  0.000426	  0.000308	  0.000229	    101.79 % ..
100 1  PLATEAU SORT______  	  0.000191	  0.000183	  0.000185	  0.000224	  0.000420	  0.000308	  0.000231	    103.06 % ..
100 1  SHUFFLE SORT______  	  0.000450	  0.001094	  0.001167	  0.000214	  0.000377	  0.000322	  0.000233	     38.53 % 
100 1  STAGGER DITHER____  	  0.001154	  0.001249	  0.001214	  0.005321	  0.000927	  0.000886	  0.000946	     95.13 % 
100 1  SAWTOTH DITHER____  	  0.000587	  0.000910	  0.000904	  0.005147	  0.001508	  0.001475	  0.001654	     64.95 % 
100 1  _RANDOM DITHER____  	  0.000587	  0.000955	  0.000918	  0.005137	  0.001520	  0.001463	  0.001659	     63.98 % 
100 1  PLATEAU DITHER____  	  0.000616	  0.000926	  0.000942	  0.005150	  0.001569	  0.001463	  0.001654	     65.39 % 
100 1  SHUFFLE DITHER____  	  0.000446	  0.001241	  0.001353	  0.005484	  0.000904	  0.000859	  0.000261	     32.93 % 
100 4  STAGGER IDENT_____  	  0.001134	  0.001587	  0.001345	  0.001198	  0.001419	  0.001344	  0.001706	     84.26 % 
100 4  SAWTOTH IDENT_____  	  0.000463	  0.000995	  0.000945	  0.005169	  0.001511	  0.001477	  0.001525	     48.96 % 
100 4  _RANDOM IDENT_____  	  0.000490	  0.000927	  0.000914	  0.005289	  0.001493	  0.001465	  0.001665	     53.59 % 
100 4  PLATEAU IDENT_____  	  0.000207	  0.000240	  0.000246	  0.000229	  0.000423	  0.000309	  0.000235	     84.18 % 
100 4  SHUFFLE IDENT_____  	  0.001015	  0.001021	  0.001106	  0.005953	  0.001324	  0.001262	  0.001340	     91.70 % 
100 4  STAGGER REVERSE___  	  0.001029	  0.001709	  0.001698	  0.001323	  0.001873	  0.001856	  0.001908	     60.59 % 
100 4  SAWTOTH REVERSE___  	  0.000494	  0.001161	  0.001121	  0.005482	  0.001541	  0.001508	  0.001747	     44.11 % 
100 4  _RANDOM REVERSE___  	  0.000477	  0.000951	  0.000803	  0.005265	  0.001499	  0.001458	  0.001582	     59.38 % 
100 4  PLATEAU REVERSE___  	  0.000205	  0.000242	  0.000224	  0.000239	  0.000495	  0.000840	  0.000413	     91.37 % 
100 4  SHUFFLE REVERSE___  	  0.001484	  0.001247	  0.001405	  0.006070	  0.001837	  0.001794	  0.002179	    105.60 % .!.
100 4  STAGGER REVERSE_FR  	  0.001077	  0.001400	  0.001398	  0.001269	  0.001607	  0.001615	  0.001886	     77.01 % 
100 4  SAWTOTH REVERSE_FR  	  0.000452	  0.000940	  0.000904	  0.005315	  0.001534	  0.001537	  0.001629	     49.99 % 
100 4  _RANDOM REVERSE_FR  	  0.000513	  0.000919	  0.000919	  0.005213	  0.001490	  0.001453	  0.001722	     55.77 % 
100 4  PLATEAU REVERSE_FR  	  0.000194	  0.000259	  0.000237	  0.000238	  0.000493	  0.000585	  0.000611	     81.65 % 
100 4  SHUFFLE REVERSE_FR  	  0.001546	  0.001122	  0.001199	  0.005973	  0.001549	  0.001503	  0.001838	    128.92 % .!!!.
100 4  STAGGER REVERSE_BA  	  0.001111	  0.001659	  0.001688	  0.001279	  0.001634	  0.001603	  0.001825	     65.81 % 
100 4  SAWTOTH REVERSE_BA  	  0.000463	  0.000977	  0.000920	  0.005193	  0.001563	  0.001492	  0.001594	     50.31 % 
100 4  _RANDOM REVERSE_BA  	  0.000471	  0.000916	  0.000912	  0.005329	  0.001544	  0.001502	  0.001587	     51.58 % 
100 4  PLATEAU REVERSE_BA  	  0.000204	  0.000234	  0.000234	  0.000220	  0.000428	  0.000311	  0.000234	     87.15 % 
100 4  SHUFFLE REVERSE_BA  	  0.000992	  0.001426	  0.001474	  0.005817	  0.001608	  0.001566	  0.001716	     67.28 % 
100 4  STAGGER SORT______  	  0.000475	  0.001004	  0.001039	  0.000226	  0.000390	  0.000315	  0.000224	     45.76 % 
100 4  SAWTOTH SORT______  	  0.000407	  0.000690	  0.000640	  0.000221	  0.000413	  0.000317	  0.000239	     63.54 % 
100 4  _RANDOM SORT______  	  0.000411	  0.000763	  0.000697	  0.000227	  0.000453	  0.000304	  0.000235	     58.92 % 
100 4  PLATEAU SORT______  	  0.000214	  0.000235	  0.000228	  0.000224	  0.000407	  0.000311	  0.000235	     94.02 % 
100 4  SHUFFLE SORT______  	  0.000440	  0.001104	  0.001161	  0.000215	  0.000385	  0.000308	  0.000246	     37.86 % 
100 4  STAGGER DITHER____  	  0.001123	  0.001597	  0.001344	  0.001202	  0.001366	  0.001337	  0.001707	     83.58 % 
100 4  SAWTOTH DITHER____  	  0.000742	  0.001172	  0.001709	  0.005194	  0.001571	  0.001586	  0.001712	     43.42 % 
100 4  _RANDOM DITHER____  	  0.000645	  0.000924	  0.000908	  0.005202	  0.001508	  0.001498	  0.001708	     70.98 % 
100 4  PLATEAU DITHER____  	  0.000598	  0.000972	  0.001052	  0.005132	  0.001488	  0.001457	  0.001665	     56.83 % 
100 4  SHUFFLE DITHER____  	  0.000980	  0.001309	  0.001316	  0.005525	  0.001300	  0.001299	  0.001364	     74.43 % 
100 16  STAGGER IDENT_____  	  0.001393	  0.001241	  0.001354	  0.005371	  0.001540	  0.001505	  0.001650	    102.83 % ..
100 16  SAWTOTH IDENT_____  	  0.001182	  0.001589	  0.001634	  0.001277	  0.001521	  0.001433	  0.001491	     72.36 % 
100 16  _RANDOM IDENT_____  	  0.001329	  0.001549	  0.001635	  0.005244	  0.001597	  0.001571	  0.001851	     81.30 % 
100 16  PLATEAU IDENT_____  	  0.000223	  0.000468	  0.000492	  0.000220	  0.000416	  0.000301	  0.000233	     45.41 % 
100 16  SHUFFLE IDENT_____  	  0.000688	  0.001210	  0.001284	  0.000862	  0.000819	  0.000775	  0.000588	     53.55 % 
100 16  STAGGER REVERSE___  	  0.001372	  0.001352	  0.001397	  0.005615	  0.001699	  0.001667	  0.001946	     98.22 % 
100 16  SAWTOTH REVERSE___  	  0.000972	  0.001564	  0.001607	  0.001394	  0.001796	  0.001793	  0.001855	     60.51 % 
100 16  _RANDOM REVERSE___  	  0.001359	  0.001316	  0.001371	  0.005277	  0.001631	  0.001585	  0.001735	     99.08 % 
100 16  PLATEAU REVERSE___  	  0.000409	  0.000468	  0.000479	  0.000250	  0.000599	  0.000948	  0.001088	     85.47 % 
100 16  SHUFFLE REVERSE___  	  0.000737	  0.001118	  0.001277	  0.000857	  0.001714	  0.002119	  0.002814	     57.74 % 
100 16  STAGGER REVERSE_FR  	  0.001097	  0.001435	  0.001528	  0.005554	  0.001652	  0.001635	  0.001788	     71.79 % 
100 16  SAWTOTH REVERSE_FR  	  0.001123	  0.001182	  0.001317	  0.001367	  0.001645	  0.001804	  0.001680	     85.27 % 
100 16  _RANDOM REVERSE_FR  	  0.001407	  0.001541	  0.001569	  0.005410	  0.001606	  0.001559	  0.001846	     89.68 % 
100 16  PLATEAU REVERSE_FR  	  0.000428	  0.000879	  0.000630	  0.000245	  0.000591	  0.000685	  0.000952	     67.90 % 
100 16  SHUFFLE REVERSE_FR  	  0.000922	  0.000851	  0.001020	  0.000917	  0.001289	  0.001479	  0.001596	     90.36 % 
100 16  STAGGER REVERSE_BA  	  0.001205	  0.001248	  0.001361	  0.005501	  0.001577	  0.001538	  0.001763	     88.51 % 
100 16  SAWTOTH REVERSE_BA  	  0.001047	  0.001181	  0.001552	  0.001370	  0.001639	  0.001760	  0.001682	     67.49 % 
100 16  _RANDOM REVERSE_BA  	  0.000987	  0.001538	  0.001568	  0.005265	  0.001623	  0.001602	  0.001780	     62.93 % 
100 16  PLATEAU REVERSE_BA  	  0.000219	  0.000456	  0.000477	  0.000223	  0.000419	  0.000295	  0.000241	     45.88 % 
100 16  SHUFFLE REVERSE_BA  	  0.000640	  0.001476	  0.001578	  0.000866	  0.001257	  0.001324	  0.001590	     40.54 % 
100 16  STAGGER SORT______  	  0.000437	  0.001155	  0.001138	  0.000226	  0.000382	  0.000310	  0.000224	     38.41 % 
100 16  SAWTOTH SORT______  	  0.000451	  0.001009	  0.000982	  0.000227	  0.000388	  0.000300	  0.000250	     45.91 % 
100 16  _RANDOM SORT______  	  0.000468	  0.001352	  0.001362	  0.000236	  0.000391	  0.000310	  0.000242	     34.32 % 
100 16  PLATEAU SORT______  	  0.000223	  0.000471	  0.000480	  0.000227	  0.000422	  0.000307	  0.000237	     46.39 % 
100 16  SHUFFLE SORT______  	  0.000447	  0.001102	  0.001142	  0.000217	  0.000378	  0.000325	  0.000233	     39.18 % 
100 16  STAGGER DITHER____  	  0.001401	  0.001291	  0.001341	  0.005361	  0.001566	  0.001515	  0.001589	    104.43 % ..
100 16  SAWTOTH DITHER____  	  0.001149	  0.001360	  0.001485	  0.005390	  0.001571	  0.001661	  0.001564	     77.39 % 
100 16  _RANDOM DITHER____  	  0.001003	  0.001840	  0.001875	  0.005266	  0.001559	  0.001525	  0.001861	     53.49 % 
100 16  PLATEAU DITHER____  	  0.000614	  0.001070	  0.001200	  0.005326	  0.001387	  0.001348	  0.001533	     51.11 % 
100 16  SHUFFLE DITHER____  	  0.000857	  0.001406	  0.001483	  0.005590	  0.000994	  0.000937	  0.000615	     57.82 % 
100 64  STAGGER IDENT_____  	  0.001447	  0.001576	  0.001630	  0.005356	  0.001698	  0.001666	  0.001843	     88.81 % 
100 64  SAWTOTH IDENT_____  	  0.001300	  0.002085	  0.002142	  0.000552	  0.000887	  0.000814	  0.001026	     60.70 % 
100 64  _RANDOM IDENT_____  	  0.001226	  0.001351	  0.001434	  0.005494	  0.001623	  0.001580	  0.001832	     85.51 % 
100 64  PLATEAU IDENT_____  	  0.000446	  0.001105	  0.001152	  0.000231	  0.000389	  0.000320	  0.000238	     38.72 % 
100 64  SHUFFLE IDENT_____  	  0.000676	  0.001221	  0.001292	  0.000865	  0.000825	  0.000760	  0.000574	     52.29 % 
100 64  STAGGER REVERSE___  	  0.001398	  0.001288	  0.001382	  0.005251	  0.001562	  0.001538	  0.001830	    101.20 % ..
100 64  SAWTOTH REVERSE___  	  0.001016	  0.001175	  0.001211	  0.000679	  0.001742	  0.001973	  0.002383	     83.89 % 
100 64  _RANDOM REVERSE___  	  0.001181	  0.001337	  0.001440	  0.005328	  0.001711	  0.001640	  0.001783	     82.03 % 
100 64  PLATEAU REVERSE___  	  0.000612	  0.001377	  0.001496	  0.000323	  0.001015	  0.001557	  0.002026	     40.94 % 
100 64  SHUFFLE REVERSE___  	  0.000726	  0.001160	  0.001272	  0.000851	  0.001708	  0.001926	  0.002627	     57.09 % 
100 64  STAGGER REVERSE_FR  	  0.001075	  0.001682	  0.001607	  0.005270	  0.001661	  0.001627	  0.001740	     66.92 % 
100 64  SAWTOTH REVERSE_FR  	  0.001298	  0.001436	  0.001707	  0.000843	  0.001351	  0.001499	  0.002037	     76.01 % 
100 64  _RANDOM REVERSE_FR  	  0.001370	  0.001501	  0.001571	  0.005387	  0.001626	  0.001575	  0.001867	     87.24 % 
100 64  PLATEAU REVERSE_FR  	  0.000783	  0.000857	  0.000941	  0.000605	  0.000866	  0.001031	  0.001459	     83.28 % 
